0,1461917062398
0,1461917062411
0,1461917062424
0,1461917062437
0,1461917062450
0,1461917062463
0,1461917062476
0,1461917062488
0,1461917062501
0,1461917062514
0,1461917062527
0,1461917062541
0,1461917062554
0,1461917062567
0,1461917062581
0,1461917062594
0,1461917062608
0,1461917062621
0,1461917062635
0,1461917062648
0,1461917062661
0,1461917062675
0,1461917062688
0,1461917062701
0,1461917062715
0,1461917062728
0,1461917062741
0,1461917062753
0,1461917062766
0,1461917062778
0,1461917062790
0,1461917062803
0,1461917062816
0,1461917062828
0,1461917062841
0,1461917062854
0,1461917062866
0,1461917062878
0,1461917062891
0,1461917062903
0,1461917062916
0,1461917062929
0,1461917062941
0,1461917062953
0,1461917062966
0,1461917062978
0,1461917062991
0,1461917063003
0,1461917063016
0,1461917063028
0,1461917063041
0,1461917063053
0,1461917063066
0,1461917063078
0,1461917063091
0,1461917063103
0,1461917063116
0,1461917063128
0,1461917063141
0,1461917063153
0,1461917063166
0,1461917063178
0,1461917063191
0,1461917063203
0,1461917063216
0,1461917063229
0,1461917063243
0,1461917063256
0,1461917063270
0,1461917063283
0,1461917063297
0,1461917063309
0,1461917063322
0,1461917063334
0,1461917063347
0,1461917063359
0,1461917063372
0,1461917063384
0,1461917063397
0,1461917063409
0,1461917063422
0,1461917063435
0,1461917063447
0,1461917063460
0,1461917063472
0,1461917063485
0,1461917063497
0,1461917063509
0,1461917063522
0,1461917063534
0,1461917063547
0,1461917063560
0,1461917063572
0,1461917063585
0,1461917063597
0,1461917063610
0,1461917063622
0,1461917063635
0,1461917063647
0,1461917063659
0,1461917063672
0,1461917063685
0,1461917063697
0,1461917063710
0,1461917063722
0,1461917063735
0,1461917063747
0,1461917063760
0,1461917063772
0,1461917063785
0,1461917063797
0,1461917063810
0,1461917063822
0,1461917063835
0,1461917063847
0,1461917063860
0,1461917063872
0,1461917063885
0,1461917063897
0,1461917063910
0,1461917063922
0,1461917063934
0,1461917063946
0,1461917063959
0,1461917063971
0,1461917063984
0,1461917063996
0,1461917064008
0,1461917064021
0,1461917064033
0,1461917064046
0,1461917064058
0,1461917064071
0,1461917064083
0,1461917064096
0,1461917064108
0,1461917064120
0,1461917064133
0,1461917064145
0,1461917064157
0,1461917064170
0,1461917064182
0,1461917064194
0,1461917064207
0,1461917064219
0,1461917064232
0,1461917064244
0,1461917064256
0,1461917064269
0,1461917064281
0,1461917064294
0,1461917064307
0,1461917064320
0,1461917064333
0,1461917064346
0,1461917064359
0,1461917064372
0,1461917064386
0,1461917064399
0,1461917064412
0,1461917064425
0,1461917064438
0,1461917064452
0,1461917064465
0,1461917064478
0,1461917064491
0,1461917064504
0,1461917064518
0,1461917064532
0,1461917064545
0,1461917064558
0,1461917064572
0,1461917064585
0,1461917064598
0,1461917064612
0,1461917064625
0,1461917064639
0,1461917064652
0,1461917064666
0,1461917064680
0,1461917064693
0,1461917064706
0,1461917064720
0,1461917064733
0,1461917064746
0,1461917064760
0,1461917064773
0,1461917064786
0,1461917064800
0,1461917064813
0,1461917064827
0,1461917064840
0,1461917064853
0,1461917064866
0,1461917064880
0,1461917064893
0,1461917064907
0,1461917064920
0,1461917064933
0,1461917064947
0,1461917064960
0,1461917064973
0,1461917064986
0,1461917065000
0,1461917065013
0,1461917065026
0,1461917065040
0,1461917065053
0,1461917065066
0,1461917065079
0,1461917065093
0,1461917065106
0,1461917065119
0,1461917065133
0,1461917065146
0,1461917065159
0,1461917065173
0,1461917065186
0,1461917065200
0,1461917065213
0,1461917065227
0,1461917065240
0,1461917065254
0,1461917065267
0,1461917065281
0,1461917065294
0,1461917065308
0,1461917065322
0,1461917065335
0,1461917065349
0,1461917065362
0,1461917065376
0,1461917065389
0,1461917065403
0,1461917065417
0,1461917065430
0,1461917065443
0,1461917065457
0,1461917065470
0,1461917065484
0,1461917065498
0,1461917065511
0,1461917065525
0,1461917065538
0,1461917065552
0,1461917065565
0,1461917065579
0,1461917065592
0,1461917065606
0,1461917065619
0,1461917065633
0,1461917065646
0,1461917065660
0,1461917065673
0,1461917065687
0,1461917065700
0,1461917065713
0,1461917065727
0,1461917065740
0,1461917065754
0,1461917065768
0,1461917065781
0,1461917065793
0,1461917065806
0,1461917065819
0,1461917065831
0,1461917065844
0,1461917065856
0,1461917065869
0,1461917065881
0,1461917065894
0,1461917065906
0,1461917065918
0,1461917065931
0,1461917065943
0,1461917065955
0,1461917065968
0,1461917065980
0,1461917065992
0,1461917066005
0,1461917066017
0,1461917066029
0,1461917066041
0,1461917066053
0,1461917066065
0,1461917066077
0,1461917066089
0,1461917066101
0,1461917066112
0,1461917066123
0,1461917066133
0,1461917066143
0,1461917066153
0,1461917066162
0,1461917066173
0,1461917066183
0,1461917066192
0,1461917066202
0,1461917066210
0,1461917066220
0,1461917066230
0,1461917066239
0,1461917066248
0,1461917066256
0,1461917066266
0,1461917066275
0,1461917066285
0,1461917066294
0,1461917066303
0,1461917066312
0,1461917066321
0,1461917066330
0,1461917066340
0,1461917066349
0,1461917066358
0,1461917066366
0,1461917066376
0,1461917066385
0,1461917066394
0,1461917066403
0,1461917066412
0,1461917066422
0,1461917066431
0,1461917066441
0,1461917066450
0,1461917066460
0,1461917066469
0,1461917066478
0,1461917066487
0,1461917066497
0,1461917066506
0,1461917066516
0,1461917066525
0,1461917066535
0,1461917066545
0,1461917066554
0,1461917066564
0,1461917066574
0,1461917066583
0,1461917066593
0,1461917066603
0,1461917066612
0,1461917066622
0,1461917066632
0,1461917066642
0,1461917066651
0,1461917066661
0,1461917066671
0,1461917066680
0,1461917066690
0,1461917066699
0,1461917066708
0,1461917066718
0,1461917066728
0,1461917066737
0,1461917066747
0,1461917066756
0,1461917066765
0,1461917066775
0,1461917066784
0,1461917066794
0,1461917066803
0,1461917066813
0,1461917066822
0,1461917066832
0,1461917066841
0,1461917066851
0,1461917066861
0,1461917066871
0,1461917066881
0,1461917066890
0,1461917066899
0,1461917066909
0,1461917066918
1,1461917066927
1,1461917066937
1,1461917066947
1,1461917066958
1,1461917066969
1,1461917066980
1,1461917066989
1,1461917066999
1,1461917067008
1,1461917067018
1,1461917067027
1,1461917067037
1,1461917067046
1,1461917067056
1,1461917067065
1,1461917067075
1,1461917067085
1,1461917067095
1,1461917067104
1,1461917067113
1,1461917067123
1,1461917067133
1,1461917067142
1,1461917067152
1,1461917067162
1,1461917067172
1,1461917067182
1,1461917067191
1,1461917067201
1,1461917067210
1,1461917067220
1,1461917067229
1,1461917067239
1,1461917067249
1,1461917067259
1,1461917067269
1,1461917067278
1,1461917067288
1,1461917067298
1,1461917067307
1,1461917067317
1,1461917067327
1,1461917067336
1,1461917067346
1,1461917067356
1,1461917067366
1,1461917067376
1,1461917067385
1,1461917067395
1,1461917067405
1,1461917067414
1,1461917067424
1,1461917067434
1,1461917067443
1,1461917067453
1,1461917067463
1,1461917067472
1,1461917067482
1,1461917067492
1,1461917067501
1,1461917067511
1,1461917067521
1,1461917067531
1,1461917067540
